ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_missing,is_anomaly
2026-08-15 15:53:00+00:00,cell_002,70.57,13.32,5.16,0.78,92.23,False,False
2026-08-15 15:54:00+00:00,cell_002,72.19,13.56,5.4,0.66,88.93,False,False
2026-08-15 15:55:00+00:00,cell_002,70.05,14.76,4.83,1.05,97.05,False,False
2026-08-15 15:56:00+00:00,cell_002,72.04,13.45,4.36,0.38,90.61,False,False
2026-08-15 15:57:00+00:00,cell_002,67.51,15.5,5.46,0.71,83.42,False,False
2026-08-15 15:58:00+00:00,cell_002,74.64,14.98,5.03,0.73,88.88,False,False
2026-08-15 15:59:00+00:00,cell_002,67.74,16.67,5.2,0.58,88.93,False,False
2026-08-15 16:00:00+00:00,cell_002,72.0,14.88,4.65,0.85,89.4,False,False
2026-08-15 16:01:00+00:00,cell_002,70.01,13.46,5.02,0.72,86.68,False,False
2026-08-15 16:02:00+00:00,cell_002,67.63,15.11,5.57,1.04,93.25,False,False
2026-08-15 16:03:00+00:00,cell_002,69.4,14.47,5.16,1.15,96.38,False,False
2026-08-15 16:04:00+00:00,cell_002,75.81,14.4,4.99,0.15,87.05,False,False
2026-08-15 16:05:00+00:00,cell_002,67.71,14.86,5.32,0.88,85.74,False,False
2026-08-15 16:06:00+00:00,cell_002,67.79,13.51,5.6,0.58,88.51,False,False
2026-08-15 16:07:00+00:00,cell_002,68.13,14.85,4.94,1.1,92.7,False,False
2026-08-15 16:08:00+00:00,cell_002,73.78,14.94,5.44,0.8,83.71,False,False
2026-08-15 16:09:00+00:00,cell_002,71.41,14.66,4.71,0.52,95.35,False,False
2026-08-15 16:10:00+00:00,cell_002,69.71,12.39,5.73,0.6,86.42,False,False
2026-08-15 16:11:00+00:00,cell_002,70.12,14.41,5.15,0.52,85.99,False,False
2026-08-15 16:12:00+00:00,cell_002,69.71,12.89,5.05,0.82,90.77,False,False
2026-08-15 16:13:00+00:00,cell_002,70.53,13.0,5.06,0.42,77.77,False,False
2026-08-15 16:14:00+00:00,cell_002,67.97,13.17,5.14,0.66,93.17,False,False
2026-08-15 16:15:00+00:00,cell_002,67.13,14.07,5.29,0.4,100.0,False,False
2026-08-15 16:16:00+00:00,cell_002,72.0,13.99,5.09,0.92,96.94,False,False
2026-08-15 16:17:00+00:00,cell_002,69.51,15.8,5.63,0.69,91.83,False,False
2026-08-15 16:18:00+00:00,cell_002,72.68,15.13,5.47,0.82,92.41,False,False
2026-08-15 16:19:00+00:00,cell_002,72.0,15.48,4.99,0.72,87.29,False,False
2026-08-15 16:20:00+00:00,cell_002,75.05,15.12,4.88,0.4,87.4,False,False
2026-08-15 16:21:00+00:00,cell_002,72.1,13.05,5.15,0.64,81.88,False,False
2026-08-15 16:22:00+00:00,cell_002,73.47,13.5,5.22,0.75,84.46,False,False
2026-08-15 16:23:00+00:00,cell_002,70.09,11.57,4.99,0.58,82.84,False,False
2026-08-15 16:24:00+00:00,cell_002,66.75,14.2,5.08,0.45,90.24,False,False
2026-08-15 16:25:00+00:00,cell_002,71.11,15.68,5.28,1.18,85.99,False,False
2026-08-15 16:26:00+00:00,cell_002,70.37,14.25,5.44,0.49,85.24,False,False
2026-08-15 16:27:00+00:00,cell_002,69.11,13.05,4.86,0.57,87.51,False,False
2026-08-15 16:28:00+00:00,cell_002,74.6,13.36,4.48,0.75,88.17,False,False
2026-08-15 16:29:00+00:00,cell_002,71.18,14.64,4.97,0.67,91.3,False,False
2026-08-15 16:30:00+00:00,cell_002,73.23,13.67,4.54,0.82,79.6,False,False
2026-08-15 16:31:00+00:00,cell_002,68.84,15.1,4.78,0.58,86.88,False,False
2026-08-15 16:32:00+00:00,cell_002,72.92,14.96,4.29,0.67,91.48,False,False
2026-08-15 16:33:00+00:00,cell_002,75.29,13.88,5.5,0.85,90.66,False,False
2026-08-15 16:34:00+00:00,cell_002,78.46,13.0,4.5,0.77,96.29,False,False
2026-08-15 16:35:00+00:00,cell_002,68.4,14.68,5.7,0.97,85.03,False,False
2026-08-15 16:36:00+00:00,cell_002,73.52,13.44,4.51,0.75,89.84,False,False
2026-08-15 16:37:00+00:00,cell_002,68.44,14.61,5.34,0.67,75.13,False,False
2026-08-15 16:38:00+00:00,cell_002,69.07,14.71,4.93,0.96,85.12,False,False
2026-08-15 16:39:00+00:00,cell_002,73.67,13.55,5.31,0.59,83.94,False,False
2026-08-15 16:40:00+00:00,cell_002,74.12,15.67,5.28,0.68,90.86,False,False
2026-08-15 16:41:00+00:00,cell_002,75.25,13.8,4.71,0.69,88.46,False,False
2026-08-15 16:42:00+00:00,cell_002,72.63,15.02,5.54,0.86,81.46,False,False
2026-08-15 16:43:00+00:00,cell_002,76.68,14.85,4.61,0.91,82.71,False,False
2026-08-15 16:44:00+00:00,cell_002,75.45,13.75,4.93,0.7,80.16,False,False
2026-08-15 16:45:00+00:00,cell_002,73.03,12.86,5.58,0.68,88.89,False,False
2026-08-15 16:46:00+00:00,cell_002,75.47,14.05,5.14,0.69,87.38,False,False
2026-08-15 16:47:00+00:00,cell_002,72.33,14.81,4.96,0.77,73.74,False,False
2026-08-15 16:48:00+00:00,cell_002,76.73,13.81,5.02,0.81,77.57,False,False
2026-08-15 16:49:00+00:00,cell_002,74.32,13.65,5.08,0.88,82.99,False,False
2026-08-15 16:50:00+00:00,cell_002,72.86,14.44,5.33,0.39,88.32,False,False
2026-08-15 16:51:00+00:00,cell_002,71.53,14.25,5.18,0.6,75.37,False,False
2026-08-15 16:52:00+00:00,cell_002,73.1,13.21,4.89,0.93,85.57,False,False
2026-08-15 16:53:00+00:00,cell_002,74.77,12.52,5.18,0.48,79.74,False,False
2026-08-15 16:54:00+00:00,cell_002,73.9,14.55,4.37,0.45,83.09,False,False
2026-08-15 16:55:00+00:00,cell_002,76.11,13.18,5.15,0.81,84.04,False,False
2026-08-15 16:56:00+00:00,cell_002,73.08,13.45,4.84,0.41,83.39,False,False
2026-08-15 16:57:00+00:00,cell_002,75.73,14.99,4.9,0.85,71.55,False,False
2026-08-15 16:58:00+00:00,cell_002,67.08,16.55,5.13,0.9,98.17,False,False
2026-08-15 16:59:00+00:00,cell_002,73.44,15.96,5.23,1.0,88.83,False,False
2026-08-15 17:00:00+00:00,cell_002,73.31,13.92,4.62,0.79,83.37,False,False
2026-08-15 17:01:00+00:00,cell_002,68.41,15.38,5.0,0.78,79.23,False,False
2026-08-15 17:02:00+00:00,cell_002,77.41,12.48,4.55,0.19,83.13,False,False
2026-08-15 17:03:00+00:00,cell_002,74.45,13.61,5.07,0.61,78.61,False,False
2026-08-15 17:04:00+00:00,cell_002,76.06,13.44,4.52,0.98,81.53,False,False
2026-08-15 17:05:00+00:00,cell_002,73.49,13.26,4.63,0.48,87.51,False,False
2026-08-15 17:06:00+00:00,cell_002,77.19,14.04,5.2,0.57,78.98,False,False
2026-08-15 17:07:00+00:00,cell_002,75.12,14.22,4.88,0.81,83.54,False,False
2026-08-15 17:08:00+00:00,cell_002,76.8,13.46,4.97,0.86,86.62,False,False
2026-08-15 17:09:00+00:00,cell_002,75.45,13.98,4.7,0.83,85.68,False,False
2026-08-15 17:10:00+00:00,cell_002,76.51,12.88,5.14,0.85,81.89,False,False
2026-08-15 17:11:00+00:00,cell_002,75.46,11.0,4.52,0.94,78.08,False,False
2026-08-15 17:12:00+00:00,cell_002,76.39,13.91,4.85,0.88,89.3,False,False
2026-08-15 17:13:00+00:00,cell_002,75.53,14.2,4.83,0.96,88.18,False,False
2026-08-15 17:14:00+00:00,cell_002,70.7,14.69,4.99,0.66,77.92,False,False
2026-08-15 17:15:00+00:00,cell_002,71.09,12.47,4.91,0.59,83.08,False,False
2026-08-15 17:16:00+00:00,cell_002,74.0,12.32,4.91,1.04,76.04,False,False
2026-08-15 17:17:00+00:00,cell_002,78.9,11.64,4.57,0.73,77.66,False,False
2026-08-15 17:18:00+00:00,cell_002,75.66,14.09,4.38,0.79,88.63,False,False
2026-08-15 17:19:00+00:00,cell_002,71.74,12.96,4.87,0.63,77.18,False,False
2026-08-15 17:20:00+00:00,cell_002,74.95,13.04,4.87,0.41,78.97,False,False
2026-08-15 17:21:00+00:00,cell_002,74.6,14.28,4.62,0.91,82.11,False,False
2026-08-15 17:22:00+00:00,cell_002,75.32,15.11,4.25,0.87,79.98,False,False
2026-08-15 17:23:00+00:00,cell_002,78.24,13.15,5.34,0.85,81.03,False,False
2026-08-15 17:24:00+00:00,cell_002,77.69,14.52,4.96,0.43,82.13,False,False
2026-08-15 17:25:00+00:00,cell_002,79.32,14.14,5.07,0.72,68.5,False,False
2026-08-15 17:26:00+00:00,cell_002,75.53,15.16,4.85,0.9,81.61,False,False
2026-08-15 17:27:00+00:00,cell_002,77.53,14.01,4.29,0.46,79.07,False,False
2026-08-15 17:28:00+00:00,cell_002,79.41,12.95,4.48,0.5,65.59,False,False
2026-08-15 17:29:00+00:00,cell_002,76.31,12.97,4.96,0.75,75.79,False,False
2026-08-15 17:30:00+00:00,cell_002,70.66,15.11,5.19,0.47,82.52,False,False
2026-08-15 17:31:00+00:00,cell_002,75.7,15.54,4.75,0.19,81.53,False,False
2026-08-15 17:32:00+00:00,cell_002,81.99,12.68,5.07,0.59,79.03,False,False
2026-08-15 17:33:00+00:00,cell_002,77.75,11.76,4.09,0.53,74.46,False,False
2026-08-15 17:34:00+00:00,cell_002,77.09,13.97,4.35,0.8,80.11,False,False
2026-08-15 17:35:00+00:00,cell_002,75.18,12.34,4.88,0.88,75.55,False,False
2026-08-15 17:36:00+00:00,cell_002,75.59,12.28,4.93,0.55,76.47,False,False
2026-08-15 17:37:00+00:00,cell_002,77.56,12.71,4.64,1.18,69.37,False,False
2026-08-15 17:38:00+00:00,cell_002,79.67,12.95,5.23,0.75,73.11,False,False
2026-08-15 17:39:00+00:00,cell_002,72.95,11.87,4.35,0.53,81.83,False,False
2026-08-15 17:40:00+00:00,cell_002,74.26,14.28,4.81,0.81,81.24,False,False
2026-08-15 17:41:00+00:00,cell_002,78.39,13.25,4.74,0.77,74.9,False,False
2026-08-15 17:42:00+00:00,cell_002,77.79,13.94,4.65,0.79,70.84,False,False
2026-08-15 17:43:00+00:00,cell_002,72.03,12.8,4.97,1.01,81.88,False,False
2026-08-15 17:44:00+00:00,cell_002,76.52,13.59,4.72,0.47,74.0,False,False
2026-08-15 17:45:00+00:00,cell_002,81.7,13.33,3.99,0.82,82.65,False,False
2026-08-15 17:46:00+00:00,cell_002,77.74,13.95,4.78,0.7,76.6,False,False
2026-08-15 17:47:00+00:00,cell_002,75.31,12.3,4.96,0.31,71.14,False,False
2026-08-15 17:48:00+00:00,cell_002,77.55,14.31,4.33,0.36,78.8,False,False
2026-08-15 17:49:00+00:00,cell_002,81.95,13.36,5.0,0.92,73.88,False,False
2026-08-15 17:50:00+00:00,cell_002,79.77,12.67,4.73,0.85,72.76,False,False
2026-08-15 17:51:00+00:00,cell_002,76.04,13.58,4.33,1.0,75.01,False,False
2026-08-15 17:52:00+00:00,cell_002,79.83,14.5,4.82,0.73,68.81,False,False
2026-08-15 17:53:00+00:00,cell_002,77.41,14.12,4.35,0.3,77.48,False,False
2026-08-15 17:54:00+00:00,cell_002,74.86,14.26,4.81,0.62,71.98,False,False
2026-08-15 17:55:00+00:00,cell_002,81.47,13.41,4.98,0.63,64.85,False,False
2026-08-15 17:56:00+00:00,cell_002,80.17,12.47,5.53,0.66,69.36,False,False
2026-08-15 17:57:00+00:00,cell_002,76.03,13.15,4.87,0.46,93.42,False,False
2026-08-15 17:58:00+00:00,cell_002,81.58,13.36,4.44,0.96,73.0,False,False
2026-08-15 17:59:00+00:00,cell_002,72.24,14.36,4.11,0.49,79.92,False,False
2026-08-15 18:00:00+00:00,cell_002,78.93,12.49,4.89,0.68,63.22,False,False
2026-08-15 18:01:00+00:00,cell_002,85.64,14.39,4.54,0.51,73.25,False,False
2026-08-15 18:02:00+00:00,cell_002,85.19,14.27,3.83,0.81,65.9,False,False
2026-08-15 18:03:00+00:00,cell_002,78.33,14.59,4.51,0.4,67.93,False,False
2026-08-15 18:04:00+00:00,cell_002,87.26,14.04,4.33,0.39,70.77,False,False
2026-08-15 18:05:00+00:00,cell_002,81.18,13.22,5.32,0.88,81.83,False,False
2026-08-15 18:06:00+00:00,cell_002,78.9,12.67,4.37,0.76,78.77,False,False
2026-08-15 18:07:00+00:00,cell_002,80.23,14.63,4.59,1.02,68.58,False,False
2026-08-15 18:08:00+00:00,cell_002,78.34,13.75,4.66,0.71,74.87,False,False
2026-08-15 18:09:00+00:00,cell_002,82.16,11.69,4.74,0.72,73.22,False,False
2026-08-15 18:10:00+00:00,cell_002,78.91,14.43,5.01,0.47,68.14,False,False
2026-08-15 18:11:00+00:00,cell_002,80.79,13.22,4.78,0.91,62.17,False,False
2026-08-15 18:12:00+00:00,cell_002,79.28,13.53,4.5,0.87,79.06,False,False
2026-08-15 18:13:00+00:00,cell_002,75.13,15.05,4.46,0.87,77.39,False,False
2026-08-15 18:14:00+00:00,cell_002,78.35,12.99,4.43,0.73,72.34,False,False
2026-08-15 18:15:00+00:00,cell_002,79.98,11.21,5.31,0.56,68.76,False,False
2026-08-15 18:16:00+00:00,cell_002,80.11,13.36,4.64,0.67,70.42,False,False
2026-08-15 18:17:00+00:00,cell_002,82.98,12.6,4.72,0.71,71.95,False,False
2026-08-15 18:18:00+00:00,cell_002,82.29,12.84,4.64,0.63,77.05,False,False
2026-08-15 18:19:00+00:00,cell_002,79.55,12.38,4.06,0.6,69.94,False,False
2026-08-15 18:20:00+00:00,cell_002,79.44,11.46,5.13,0.82,67.49,False,False
2026-08-15 18:21:00+00:00,cell_002,81.38,13.75,4.31,0.88,72.36,False,False
2026-08-15 18:22:00+00:00,cell_002,80.04,14.59,4.59,0.47,71.33,False,False
2026-08-15 18:23:00+00:00,cell_002,79.61,13.55,4.7,0.7,74.24,False,False
2026-08-15 18:24:00+00:00,cell_002,78.64,12.24,4.21,0.99,56.6,False,False
2026-08-15 18:25:00+00:00,cell_002,80.06,12.99,4.52,0.52,66.7,False,False
2026-08-15 18:26:00+00:00,cell_002,82.8,15.62,4.69,0.6,69.95,False,False
2026-08-15 18:27:00+00:00,cell_002,78.29,13.71,5.19,0.5,62.75,False,False
2026-08-15 18:28:00+00:00,cell_002,82.9,13.08,4.16,0.64,71.4,False,False
2026-08-15 18:29:00+00:00,cell_002,89.61,11.79,4.83,0.72,64.21,False,False
2026-08-15 18:30:00+00:00,cell_002,80.03,13.11,4.93,0.68,66.91,False,False
2026-08-15 18:31:00+00:00,cell_002,80.91,12.57,4.24,0.83,66.96,False,False
2026-08-15 18:32:00+00:00,cell_002,80.4,13.73,4.68,0.68,78.57,False,False
2026-08-15 18:33:00+00:00,cell_002,82.78,12.89,4.94,0.73,66.81,False,False
2026-08-15 18:34:00+00:00,cell_002,80.95,14.24,5.0,0.56,71.94,False,False
2026-08-15 18:35:00+00:00,cell_002,81.24,14.34,4.23,0.42,60.97,False,False
2026-08-15 18:36:00+00:00,cell_002,77.43,11.21,4.62,1.04,76.61,False,False
2026-08-15 18:37:00+00:00,cell_002,81.37,13.37,5.19,0.79,64.78,False,False
2026-08-15 18:38:00+00:00,cell_002,78.68,14.41,4.27,0.5,64.9,False,False
2026-08-15 18:39:00+00:00,cell_002,80.05,13.96,4.89,0.65,65.68,False,False
2026-08-15 18:40:00+00:00,cell_002,85.91,10.62,4.96,0.79,63.83,False,False
2026-08-15 18:41:00+00:00,cell_002,79.83,14.76,5.1,0.58,62.71,False,False
2026-08-15 18:42:00+00:00,cell_002,81.42,11.41,4.18,0.65,73.37,False,False
2026-08-15 18:43:00+00:00,cell_002,84.36,11.06,4.45,0.75,66.43,False,False
2026-08-15 18:44:00+00:00,cell_002,81.87,11.14,4.78,0.73,63.9,False,False
2026-08-15 18:45:00+00:00,cell_002,84.5,13.39,4.7,0.33,75.82,False,False
2026-08-15 18:46:00+00:00,cell_002,87.94,11.86,3.92,0.64,61.71,False,False
2026-08-15 18:47:00+00:00,cell_002,84.3,12.03,5.04,0.3,67.77,False,False
2026-08-15 18:48:00+00:00,cell_002,79.27,12.23,4.3,0.7,56.75,False,False
2026-08-15 18:49:00+00:00,cell_002,86.05,13.98,4.19,0.7,60.43,False,False
2026-08-15 18:50:00+00:00,cell_002,82.15,13.48,4.9,0.66,67.1,False,False
2026-08-15 18:51:00+00:00,cell_002,77.68,11.45,4.39,0.76,69.24,False,False
2026-08-15 18:52:00+00:00,cell_002,79.88,11.98,5.05,0.26,63.86,False,False
2026-08-15 18:53:00+00:00,cell_002,82.78,11.16,4.44,0.56,75.1,False,False
2026-08-15 18:54:00+00:00,cell_002,85.54,12.01,4.49,0.51,60.28,False,False
2026-08-15 18:55:00+00:00,cell_002,82.48,13.14,4.4,0.54,62.17,False,False
2026-08-15 18:56:00+00:00,cell_002,84.48,12.41,4.1,0.47,61.61,False,False
2026-08-15 18:57:00+00:00,cell_002,82.43,11.54,4.69,0.52,65.1,False,False
2026-08-15 18:58:00+00:00,cell_002,89.42,13.57,4.76,0.37,73.17,False,False
2026-08-15 18:59:00+00:00,cell_002,81.82,12.72,4.7,0.61,73.49,False,False
2026-08-15 19:00:00+00:00,cell_002,88.16,11.71,4.65,0.68,59.31,False,False
2026-08-15 19:01:00+00:00,cell_002,84.04,14.17,4.83,0.79,59.28,False,False
2026-08-15 19:02:00+00:00,cell_002,85.4,12.98,4.31,0.57,54.7,False,False
2026-08-15 19:03:00+00:00,cell_002,76.66,12.58,4.8,0.77,67.9,False,False
2026-08-15 19:04:00+00:00,cell_002,89.15,13.05,4.67,0.58,71.2,False,False
2026-08-15 19:05:00+00:00,cell_002,81.55,11.15,4.41,0.86,63.25,False,False
2026-08-15 19:06:00+00:00,cell_002,86.59,11.11,4.27,0.69,64.76,False,False
2026-08-15 19:07:00+00:00,cell_002,82.68,11.83,4.35,0.54,66.7,False,False
2026-08-15 19:08:00+00:00,cell_002,80.63,13.45,4.06,0.84,57.72,False,False
2026-08-15 19:09:00+00:00,cell_002,87.49,11.94,4.64,0.49,62.96,False,False
2026-08-15 19:10:00+00:00,cell_002,83.24,12.17,4.51,0.71,56.64,False,False
2026-08-15 19:11:00+00:00,cell_002,84.61,14.54,4.41,0.46,66.96,False,False
2026-08-15 19:12:00+00:00,cell_002,84.13,10.91,4.5,0.83,62.69,False,False
2026-08-15 19:13:00+00:00,cell_002,79.66,13.42,4.88,0.95,61.21,False,False
2026-08-15 19:14:00+00:00,cell_002,81.57,11.35,4.46,0.24,62.56,False,False
2026-08-15 19:15:00+00:00,cell_002,79.11,13.45,4.72,0.58,59.76,False,False
2026-08-15 19:16:00+00:00,cell_002,82.6,11.74,4.68,1.02,62.79,False,False
2026-08-15 19:17:00+00:00,cell_002,90.15,12.34,4.21,0.44,59.5,False,False
2026-08-15 19:18:00+00:00,cell_002,89.18,11.57,4.72,0.55,68.18,False,False
2026-08-15 19:19:00+00:00,cell_002,91.35,11.07,4.49,0.64,54.99,False,False
2026-08-15 19:20:00+00:00,cell_002,88.68,11.34,4.51,0.52,69.95,False,False
2026-08-15 19:21:00+00:00,cell_002,86.74,12.28,4.31,0.93,63.58,False,False
2026-08-15 19:22:00+00:00,cell_002,90.36,11.89,3.9,0.87,65.06,False,False
2026-08-15 19:23:00+00:00,cell_002,84.53,11.22,3.71,0.31,47.75,False,False
2026-08-15 19:24:00+00:00,cell_002,90.6,12.81,3.96,0.55,60.59,False,False
2026-08-15 19:25:00+00:00,cell_002,86.37,10.47,4.47,0.96,53.64,False,False
2026-08-15 19:26:00+00:00,cell_002,86.29,12.53,4.16,0.47,61.47,False,False
2026-08-15 19:27:00+00:00,cell_002,86.45,11.85,4.05,0.65,52.71,False,False
2026-08-15 19:28:00+00:00,cell_002,90.52,12.9,4.36,0.35,66.19,False,False
2026-08-15 19:29:00+00:00,cell_002,92.65,13.75,4.14,0.76,65.31,False,False
2026-08-15 19:30:00+00:00,cell_002,82.77,11.74,4.65,0.69,61.42,False,False
2026-08-15 19:31:00+00:00,cell_002,89.66,11.98,4.68,0.45,55.35,False,False
2026-08-15 19:32:00+00:00,cell_002,85.96,12.87,4.65,0.76,61.08,False,False
2026-08-15 19:33:00+00:00,cell_002,86.71,12.36,4.49,0.39,59.57,False,False
2026-08-15 19:34:00+00:00,cell_002,87.1,13.06,4.02,0.83,51.42,False,False
2026-08-15 19:35:00+00:00,cell_002,89.95,11.48,4.36,0.82,60.39,False,False
2026-08-15 19:36:00+00:00,cell_002,83.04,12.82,4.34,0.74,55.3,False,False
2026-08-15 19:37:00+00:00,cell_002,83.08,12.41,4.44,0.64,61.57,False,False
2026-08-15 19:38:00+00:00,cell_002,87.46,12.59,4.27,0.44,63.69,False,False
2026-08-15 19:39:00+00:00,cell_002,82.93,11.79,4.42,0.38,53.77,False,False
2026-08-15 19:40:00+00:00,cell_002,87.95,11.89,4.27,0.76,53.2,False,False
2026-08-15 19:41:00+00:00,cell_002,90.49,11.23,4.64,0.17,60.51,False,False
2026-08-15 19:42:00+00:00,cell_002,88.85,12.75,3.95,0.41,52.23,False,False
2026-08-15 19:43:00+00:00,cell_002,88.8,12.24,4.31,0.66,61.12,False,False
2026-08-15 19:44:00+00:00,cell_002,85.24,12.23,4.31,0.47,58.76,False,False
2026-08-15 19:45:00+00:00,cell_002,92.77,11.25,4.03,0.92,56.73,False,False
2026-08-15 19:46:00+00:00,cell_002,91.77,12.67,4.05,0.41,59.7,False,False
2026-08-15 19:47:00+00:00,cell_002,91.97,10.98,4.03,0.43,56.17,False,False
2026-08-15 19:48:00+00:00,cell_002,89.82,12.77,4.46,0.47,49.67,False,False
2026-08-15 19:49:00+00:00,cell_002,85.2,10.53,3.96,0.36,52.74,False,False
2026-08-15 19:50:00+00:00,cell_002,84.36,14.03,3.91,0.82,62.53,False,False
2026-08-15 19:51:00+00:00,cell_002,91.91,14.92,3.89,0.23,58.07,False,False
2026-08-15 19:52:00+00:00,cell_002,86.94,13.0,4.23,0.59,60.65,False,False
2026-08-15 19:53:00+00:00,cell_002,84.27,12.05,3.84,0.9,56.87,False,False
2026-08-15 19:54:00+00:00,cell_002,81.22,11.3,4.09,0.72,53.51,False,False
2026-08-15 19:55:00+00:00,cell_002,91.84,11.18,4.34,0.62,59.76,False,False
2026-08-15 19:56:00+00:00,cell_002,92.08,11.83,4.45,0.44,57.74,False,False
2026-08-15 19:57:00+00:00,cell_002,95.47,12.73,4.79,0.52,50.59,False,False
2026-08-15 19:58:00+00:00,cell_002,89.54,12.02,4.12,0.7,62.46,False,False
2026-08-15 19:59:00+00:00,cell_002,89.27,15.17,4.41,0.96,61.85,False,False
2026-08-15 20:00:00+00:00,cell_002,82.98,11.62,4.29,0.51,51.04,False,False
2026-08-15 20:01:00+00:00,cell_002,92.32,11.67,4.07,0.2,57.09,False,False
2026-08-15 20:02:00+00:00,cell_002,88.64,11.87,3.98,0.82,59.48,False,False
2026-08-15 20:03:00+00:00,cell_002,89.17,12.28,4.28,0.6,55.03,False,False
2026-08-15 20:04:00+00:00,cell_002,86.93,11.27,4.36,0.61,65.3,False,False
2026-08-15 20:05:00+00:00,cell_002,89.2,12.84,4.09,0.46,53.25,False,False
2026-08-15 20:06:00+00:00,cell_002,90.52,10.31,4.13,0.4,54.89,False,False
2026-08-15 20:07:00+00:00,cell_002,88.56,13.35,4.6,0.23,66.69,False,False
2026-08-15 20:08:00+00:00,cell_002,85.45,12.14,4.67,0.65,49.59,False,False
2026-08-15 20:09:00+00:00,cell_002,92.25,11.49,4.05,0.74,54.93,False,False
2026-08-15 20:10:00+00:00,cell_002,91.27,13.21,4.25,0.68,57.11,False,False
2026-08-15 20:11:00+00:00,cell_002,89.09,12.36,4.41,0.45,57.76,False,False
2026-08-15 20:12:00+00:00,cell_002,94.26,11.07,4.14,1.02,50.33,False,False
2026-08-15 20:13:00+00:00,cell_002,89.37,11.3,3.98,0.87,59.86,False,False
2026-08-15 20:14:00+00:00,cell_002,90.78,11.32,4.21,0.73,53.45,False,False
2026-08-15 20:15:00+00:00,cell_002,83.62,12.4,4.37,0.52,50.85,False,False
2026-08-15 20:16:00+00:00,cell_002,87.89,12.43,4.23,0.77,58.33,False,False
2026-08-15 20:17:00+00:00,cell_002,91.65,11.48,4.14,0.55,47.44,False,False
2026-08-15 20:18:00+00:00,cell_002,89.66,12.0,3.74,0.85,53.38,False,False
2026-08-15 20:19:00+00:00,cell_002,92.35,15.05,4.21,0.58,51.99,False,False
2026-08-15 20:20:00+00:00,cell_002,84.16,10.78,3.98,0.42,52.1,False,False
2026-08-15 20:21:00+00:00,cell_002,92.64,11.57,4.22,0.81,57.25,False,False
2026-08-15 20:22:00+00:00,cell_002,90.35,12.4,3.92,0.85,50.56,False,False
2026-08-15 20:23:00+00:00,cell_002,95.03,13.14,3.98,0.63,48.58,False,False
2026-08-15 20:24:00+00:00,cell_002,90.61,11.71,4.65,0.63,46.77,False,False
2026-08-15 20:25:00+00:00,cell_002,92.86,9.98,4.17,0.77,59.71,False,False
2026-08-15 20:26:00+00:00,cell_002,92.89,13.27,3.33,0.24,43.33,False,False
2026-08-15 20:27:00+00:00,cell_002,94.07,12.96,4.48,0.68,52.08,False,False
2026-08-15 20:28:00+00:00,cell_002,92.27,11.53,3.67,0.59,54.1,False,False
2026-08-15 20:29:00+00:00,cell_002,91.42,12.2,3.83,0.44,51.4,False,False
2026-08-15 20:30:00+00:00,cell_002,90.88,13.46,4.05,0.66,51.71,False,False
2026-08-15 20:31:00+00:00,cell_002,94.73,11.83,4.39,1.0,51.37,False,False
2026-08-15 20:32:00+00:00,cell_002,90.69,12.11,4.15,0.33,49.08,False,False
2026-08-15 20:33:00+00:00,cell_002,89.99,11.99,3.56,0.65,54.37,False,False
2026-08-15 20:34:00+00:00,cell_002,94.02,10.9,4.2,0.49,38.86,False,False
2026-08-15 20:35:00+00:00,cell_002,95.25,11.33,3.92,0.4,53.86,False,False
2026-08-15 20:36:00+00:00,cell_002,96.61,12.81,3.97,0.46,58.33,False,False
2026-08-15 20:37:00+00:00,cell_002,96.98,11.08,3.88,0.7,49.52,False,False
2026-08-15 20:38:00+00:00,cell_002,92.64,12.64,3.75,0.54,53.25,False,False
2026-08-15 20:39:00+00:00,cell_002,94.12,11.5,3.75,0.71,47.98,False,False
2026-08-15 20:40:00+00:00,cell_002,98.6,11.3,4.26,0.47,51.13,False,False
2026-08-15 20:41:00+00:00,cell_002,95.41,13.45,3.78,0.74,45.0,False,False
2026-08-15 20:42:00+00:00,cell_002,97.26,11.66,3.65,0.29,49.65,False,False
2026-08-15 20:43:00+00:00,cell_002,95.39,10.23,3.8,0.74,54.05,False,False
2026-08-15 20:44:00+00:00,cell_002,90.25,11.73,3.98,0.22,39.77,False,False
2026-08-15 20:45:00+00:00,cell_002,91.93,9.65,4.16,0.63,46.51,False,False
2026-08-15 20:46:00+00:00,cell_002,87.9,12.67,4.1,0.5,46.05,False,False
2026-08-15 20:47:00+00:00,cell_002,92.1,9.94,3.95,0.21,61.42,False,False
2026-08-15 20:48:00+00:00,cell_002,91.13,10.82,3.74,0.7,52.08,False,False
2026-08-15 20:49:00+00:00,cell_002,90.95,13.36,3.68,0.64,47.4,False,False
2026-08-15 20:50:00+00:00,cell_002,92.33,11.31,4.27,0.51,58.14,False,False
2026-08-15 20:51:00+00:00,cell_002,90.52,12.31,4.15,0.1,54.12,False,False
2026-08-15 20:52:00+00:00,cell_002,89.59,11.19,4.14,0.65,45.62,False,False
2026-08-15 20:53:00+00:00,cell_002,96.27,12.0,4.06,0.57,48.76,False,False
2026-08-15 20:54:00+00:00,cell_002,91.49,10.63,4.09,0.07,55.23,False,False
2026-08-15 20:55:00+00:00,cell_002,92.58,11.28,4.0,0.66,53.24,False,False
